test_run,topic_category,topic_specific,round,answer,choices,clue_type,clue_number,clue_text,word_count,length_ok,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,2,It is made with three main ingredients that represent the colors of a country's flag.,15,YES,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,3,It is often served as a main course but can also be an appetizer.,14,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,4,It is known for its simplicity and fresh ingredients.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,5,It is a popular choice in restaurants around the world.,10,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,6,It is often associated with a specific city in Italy.,10,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,7,It is made with a type of cheese that is named after a city.,14,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,8,It is a favorite among both children and adults.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",informed,9,It is often served with a drink that starts with the letter 'C'.,13,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",misinformed,1,It is a type of pasta dish that is very filling.,11,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",misinformed,2,It is a dessert that is popular in France.,9,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",fake,1,It is a type of sushi roll.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",fake,2,It is a traditional dish from Mexico.,7,NO,
6,Food,Pizza Margherita,2,Pizza Margherita,"Pizza Margherita, Spaghetti Carbonara, Tacos",extra,1,It is often served with a side of garlic bread.,10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,1,"It can be found in almost every habitat on Earth, from deserts to oceans.",14,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,2,"Some have four legs, others two, and a few have none at all.",13,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,3,It can range in size from microscopic to over 30 feet long.,12,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,4,"Many are carnivorous, while others are herbivores or omnivores.",9,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,5,"Some species are solitary, while others live in large social groups.",11,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,6,"They can communicate through sounds, body language, or even bioluminescence.",10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,7,"Many have adaptations like fur, scales, or feathers to survive in their environments.",13,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,8,Some species are known for their intelligence and problem-solving abilities.,10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",informed,9,"They can move by walking, swimming, flying, or even slithering.",10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",misinformed,1,"It’s something you might find in a city, but it’s not a building or a car.",16,YES,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",misinformed,2,"It’s often found in a garden, but it’s not a plant or a flower.",14,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",fake,1,It’s something you might read about in a biology textbook.,10,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",fake,2,It’s a term used in a chemistry lab.,8,NO,
7,Animal,African Elephant,1,animal,"animal, plant, mineral",extra,1,It’s a living thing that can’t create its own food like plants do.,13,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,1,It has large ears that help it regulate body temperature in hot climates.,13,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,2,It’s known for its highly developed brain and strong family bonds.,11,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,3,"It uses a long, flexible trunk to grab food and interact with its environment.",14,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,4,"It’s one of the largest land animals on Earth, with males weighing up to 14,000 pounds.",16,YES,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,5,"It’s found in savannas, forests, and deserts in sub-Saharan Africa.",10,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,6,"It has tusks made of ivory, which are actually elongated incisors.",11,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,7,It’s a herbivore and can eat up to 300-400 pounds of food per day.,14,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,8,"It’s known for its cooperative behavior, often led by a matriarchal figure.",12,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",informed,9,It’s considered an endangered species due to poaching and habitat loss.,11,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",misinformed,1,It’s a creature that spends most of its time in the ocean.,12,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",misinformed,2,"It’s known for its bright, colorful plumage.",7,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",fake,1,It’s a type of big cat known for its agility and speed.,12,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",fake,2,It’s a species of bear found in the Arctic regions.,10,NO,
7,Animal,African Elephant,2,African Elephant,"African Elephant, Asian Elephant, Giraffe",extra,1,It has a unique communication method that involves low-frequency rumbles.,10,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,1,A competitive activity governed by a set of rules and often requiring physical or mental skill.,16,YES,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,2,"Involves competition, either between individuals or teams, with clear winning conditions.",11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,3,"Can be played indoors or outdoors, depending on the specific type and its requirements.",14,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,4,Often watched by spectators who support their favorite teams or players.,11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,5,"May involve a ball in many of its forms, such as football, basketball, or tennis.",15,YES,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,6,Requires practice and training to master the necessary skills and strategies.,11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,7,Has a system of scoring or timing to determine the winner.,11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,8,Can be played at both amateur and professional levels.,9,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",informed,9,"Involves a combination of strength, endurance, and strategy.",8,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",misinformed,1,It’s something you might do with a controller in your hand.,11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",misinformed,2,A popular activity that can be done alone or with friends online.,12,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",fake,1,It’s something you might find in a board game collection.,10,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",fake,2,A type of event where people gather to eat and socialize.,11,NO,
8,Sport,Tennis,1,Sport,"game, competition, sport",extra,1,It often requires specific equipment or gear to participate safely and effectively.,12,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,1,"Played on a rectangular court with a net in the center, separating two sides.",14,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,2,Requires a racket and a ball that must be hit over the net into the opponent’s side.,17,YES,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,3,Points are scored when the opponent fails to return the ball successfully.,12,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,4,Can be played in singles (two players) or doubles (four players).,11,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,5,"The serve is the starting shot, where the ball must land in the opponent’s court.",15,YES,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,6,"A match is divided into sets, and each set is made up of multiple games.",15,YES,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,7,Players must stay within the court lines to keep the ball in play.,13,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,8,"The ball must bounce before being hit, except for the serve.",11,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",informed,9,"The scoring system includes terms like ‘love,’ ‘fault,’ and ‘advantage.’",10,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",misinformed,1,It’s a team sport where players take turns hitting a ball into a net.,14,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",misinformed,2,A popular activity that involves a lot of running and jumping.,11,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",fake,1,It’s a water-based sport that involves swimming and ball control.,10,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",fake,2,A type of racing sport where players use a specific type of vehicle.,13,NO,
8,Sport,Tennis,2,Tennis,"volleyball, tennis, badminton",extra,1,"The game starts with one player serving the ball, aiming to make it land in the opponent’s court.",18,YES,
9,Country,Japan,1,Country,"City, Continent, Country",informed,1,"It is a territory defined by its borders, governed by its own laws and leadership.",15,YES,
9,Country,Japan,1,Country,"City, Continent, Country",informed,2,"It is often identified by its capital city, which serves as its administrative hub.",14,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,3,"It has its own currency, which is used for trade and commerce within its borders.",15,YES,
9,Country,Japan,1,Country,"City, Continent, Country",informed,4,"It is home to diverse cultures, languages, and traditions shaped by its history.",13,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,5,"It can be landlocked or have coastlines along oceans, seas, or rivers.",12,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,6,It is represented by a unique flag that symbolizes its identity and values.,13,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,7,"It has a system of government, which could be democratic, monarchic, or authoritarian.",13,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,8,It is part of international organizations and engages in global diplomacy.,11,NO,
9,Country,Japan,1,Country,"City, Continent, Country",informed,9,It has natural resources that contribute to its economy and development.,11,NO,
9,Country,Japan,1,Country,"City, Continent, Country",misinformed,1,"It is something you might find on a map, but it could also be a state of mind.",18,YES,
9,Country,Japan,1,Country,"City, Continent, Country",misinformed,2,It is often associated with a journey or a destination for travelers.,12,NO,
9,Country,Japan,1,Country,"City, Continent, Country",fake,1,It is a term used to describe a type of music or genre.,13,NO,
9,Country,Japan,1,Country,"City, Continent, Country",fake,2,It is a concept in philosophy that defines a way of life.,12,NO,
9,Country,Japan,1,Country,"City, Continent, Country",extra,1,It has a national anthem that evokes pride and unity among its people.,13,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,1,"It is an archipelago located in East Asia, known for its vibrant culture and technology.",15,YES,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,2,"Its capital is a bustling city famous for its neon lights, temples, and innovative cuisine.",15,YES,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,3,It is home to the largest single-city metropolitan area in the world.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,4,It has a rich history of samurai warriors and a feudal past.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,5,"It is known for its unique cuisine, including raw fish dishes and noodle soups.",14,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,6,"It is famous for its cherry blossoms, which bloom for a short time each spring.",15,YES,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,7,"It has a strong emphasis on etiquette, respect, and social harmony.",11,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,8,It is a global leader in automotive manufacturing and robotics.,10,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",informed,9,It has a unique writing system that combines three different scripts.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",misinformed,1,It is a place where you might find ancient temples and modern skyscrapers side by side.,16,YES,
9,Country,Japan,2,Japan,"China, Japan, South Korea",misinformed,2,It is known for its tea ceremonies and traditional flower arrangements.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",fake,1,It is a country known for its deserts and nomadic tribes.,11,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",fake,2,It is a place where you can find the ancient Great Wall.,12,NO,
9,Country,Japan,2,Japan,"China, Japan, South Korea",extra,1,"It is home to the famous Mount Fuji, a iconic volcanic mountain.",12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Natural Wonder, Technological Invention",informed,1,It is a moment in time that shaped the future of humanity.,12,NO,
10,Historical Event,Moon Landing 1969,1,Historical Event,"Historical Event, Natural Wonder, Technological Invention",informed,2,This event is often remembered through photographs and documentaries.,9,NO,
